#npts=256 ncol=12 nk=6 niter=2
#irep      f[i]
   80    1.1422    1.1422    1.1422    1.1422    1.1422    1.1422    1.1422    1.1422    1.1422    1.1422    1.1422    1.1422    1.1422    1.1422    1.1422    1.1422
   81    1.0921    1.0921    1.0921    1.0921    1.0921    1.0921    1.0921    1.0921    1.0921    1.0921    1.0921    1.0921    1.0921    1.0921    1.0921    1.0921
   82    1.2639    1.1352    1.1875    1.2355    1.2509    1.2557    1.2572    1.2576    1.2578    1.2578    1.2578    1.2579    1.2579    1.2579    1.2579    1.2579
   83    1.5830    1.1784    1.4093    1.4998    1.5286    1.5377    1.5406    1.5416    1.5419    1.5421    1.5423    1.5424    1.5425    1.5426    1.5426    1.5427
   84    1.6942    1.2215    1.5480    1.6386    1.6674    1.6764    1.6792    1.6801    1.6804    1.6805    1.6806    1.6806    1.6807    1.6807    1.6808    1.6808
   85    1.5514    1.2647    1.5017    1.5504    1.5661    1.5712    1.5728    1.5734    1.5736    1.5737    1.5738    1.5739    1.5739    1.5740    1.5740    1.5741
   86    1.3078    1.3078    1.3078    1.3078    1.3078    1.3078    1.3078    1.3078    1.3078    1.3078    1.3078    1.3078    1.3078    1.3078    1.3078    1.3078
   87    1.1007    1.1007    1.1007    1.1007    1.1007    1.1007    1.1007    1.1007    1.1007    1.1007    1.1007    1.1007    1.1007    1.1007    1.1007    1.1007
   88    0.9495    0.9495    0.9495    0.9495    0.9495    0.9495    0.9495    0.9495    0.9495    0.9495    0.9495    0.9495    0.9495    0.9495    0.9495    0.9495
   89    0.8673    0.8673    0.8673    0.8673    0.8673    0.8673    0.8673    0.8673    0.8673    0.8673    0.8673    0.8673    0.8673    0.8673    0.8673    0.8673
   90    0.8298    0.8298    0.8298    0.8298    0.8298    0.8298    0.8298    0.8298    0.8298    0.8298    0.8298    0.8298    0.8298    0.8298    0.8298    0.8298
   91    0.5814    0.5814    0.5814    0.5814    0.5814    0.5814    0.5814    0.5814    0.5814    0.5814    0.5814    0.5814    0.5814    0.5814    0.5814    0.5814
   92    0.3079    0.3079    0.3079    0.3079    0.3079    0.3079    0.3079    0.3079    0.3079    0.3079    0.3079    0.3079    0.3079    0.3079    0.3079    0.3079
   93    0.0875    0.0875    0.0875    0.0875    0.0875    0.0875    0.0875    0.0875    0.0875    0.0875    0.0875    0.0875    0.0875    0.0875    0.0875    0.0875
   94   -0.0291   -0.0291   -0.0291   -0.0291   -0.0291   -0.0291   -0.0291   -0.0291   -0.0291   -0.0291   -0.0291   -0.0291   -0.0291   -0.0291   -0.0291   -0.0291
   95   -0.0719   -0.0719   -0.0719   -0.0719   -0.0719   -0.0719   -0.0719   -0.0719   -0.0719   -0.0719   -0.0719   -0.0719   -0.0719   -0.0719   -0.0719   -0.0719
   96    0.0174    0.0174    0.0174    0.0174    0.0174    0.0174    0.0174    0.0174    0.0174    0.0174    0.0174    0.0174    0.0174    0.0174    0.0174    0.0174
