#interp_lag_SE 16384 -i99 -p1=.1 -p2=.1 -olag_16384_.1_.1.dat
#$Id$
  3.370000 -1.036598 -0.310459
  3.380000 -1.028426 -0.303614
  3.390000 -1.020235 -0.296732
  3.400000 -1.012027 -0.289811
  3.410000 -1.003793 -0.282837
  3.420000 -0.995523 -0.275791
  3.430000 -0.987228 -0.268688
  3.440000 -0.978927 -0.261523
  3.450000 -0.970640 -0.254316
  3.460000 -0.962368 -0.247072
  3.470000 -0.954098 -0.239774
  3.480000 -0.945827 -0.232432
  3.490000 -0.937544 -0.225039
  3.500000 -0.929254 -0.217611
  3.510000 -0.920964 -0.210159
  3.520000 -0.912681 -0.202676
  3.530000 -0.904410 -0.195151
  3.540000 -0.896144 -0.187574
  3.550000 -0.887873 -0.179940
  3.560000 -0.879595 -0.172243
  3.570000 -0.871310 -0.164488
  3.580000 -0.863008 -0.156664
  3.590000 -0.854699 -0.148767
  3.600000 -0.846388 -0.140804
  3.610000 -0.838109 -0.132800
  3.620000 -0.829867 -0.124763
  3.630000 -0.821660 -0.116692
  3.640000 -0.813484 -0.108592
  3.650000 -0.805313 -0.100438
  3.660000 -0.797157 -0.092250
  3.670000 -0.789039 -0.084033
  3.680000 -0.780956 -0.075793
  3.690000 -0.772899 -0.067533
  3.700000 -0.764865 -0.059250
  3.710000 -0.756852 -0.050940
  3.720000 -0.748850 -0.042599
  3.730000 -0.740846 -0.034221
  3.740000 -0.732864 -0.025816
  3.750000 -0.724893 -0.017380
  3.760000 -0.716928 -0.008907
  3.770000 -0.708976 -0.000394
  3.780000 -0.701047  0.008150
  3.790000 -0.693166  0.016707
  3.800000 -0.685318  0.025283
  3.810000 -0.677508  0.033859
  3.820000 -0.669738  0.042432
  3.830000 -0.662004  0.051007
  3.840000 -0.654308  0.059581
  3.850000 -0.646647  0.068160
  3.860000 -0.639025  0.076744
  3.870000 -0.631447  0.085323
  3.880000 -0.623912  0.093884
  3.890000 -0.616411  0.102432
  3.900000 -0.608939  0.110969
  3.910000 -0.601509  0.119483
  3.920000 -0.594113  0.127977
  3.930000 -0.586734  0.136467
  3.940000 -0.579388  0.144947
  3.950000 -0.572069  0.153416
  3.960000 -0.564773  0.161890
  3.970000 -0.557493  0.170372
  3.980000 -0.550221  0.178873
  3.990000 -0.542969  0.187389
  4.000000 -0.535729  0.195920
  4.010000 -0.528511  0.204465
  4.020000 -0.521300  0.213031
  4.030000 -0.514089  0.221612
  4.040000 -0.506878  0.230222
  4.050000 -0.499662  0.238873
  4.060000 -0.492437  0.247571
  4.070000 -0.485203  0.256318
  4.080000 -0.477950  0.265119
  4.090000 -0.470675  0.273973
  4.100000 -0.463386  0.282868
  4.110000 -0.456097  0.291795
  4.120000 -0.448821  0.300731
  4.130000 -0.441556  0.309677
  4.140000 -0.434291  0.318635
  4.150000 -0.427030  0.327602
  4.160000 -0.419778  0.336569
  4.170000 -0.412537  0.345536
  4.180000 -0.405324  0.354489
  4.190000 -0.398143  0.363431
  4.200000 -0.390994  0.372373
  4.210000 -0.383862  0.381318
  4.220000 -0.376748  0.390269
  4.230000 -0.369660  0.399216
  4.240000 -0.362592  0.408148
  4.250000 -0.355540  0.417068
  4.260000 -0.348521  0.425971
  4.270000 -0.341526  0.434864
  4.280000 -0.334536  0.443767
  4.290000 -0.327553  0.452674
  4.300000 -0.320585  0.461565
